filename,instrument,instrument_family,instrument_source,audio_source
bass_synthetic_053-048-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-030-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-098-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-021-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-044-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-095-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-100-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-096-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-021-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-060-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-084-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-070-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-045-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-024-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-029-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-107-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-075-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-050-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-097-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-042-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-048-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-076-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-075-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-027-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-035-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-085-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-060-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-108-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-040-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-037-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-067-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-087-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-072-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-021-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-062-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-101-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-055-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-070-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-032-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-103-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-092-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-039-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-066-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-107-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-024-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-091-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-045-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-082-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-029-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-049-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-030-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-055-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-040-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-072-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-052-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-077-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-078-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-086-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-089-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-074-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-078-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-030-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-079-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-086-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-085-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-026-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-062-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-056-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-064-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-078-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-094-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-087-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-071-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-024-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-054-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-040-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-092-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-104-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-035-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-105-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-033-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-047-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-082-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-026-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-099-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-022-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-063-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-056-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-088-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-093-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-027-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-099-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-053-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-080-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-075-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-099-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-036-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-074-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-027-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-046-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-028-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-077-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-101-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-093-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-106-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-062-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-066-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-031-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-050-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-028-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-043-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-062-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-091-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-056-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-061-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-055-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-052-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-048-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-022-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-053-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-066-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-072-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-090-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-079-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-092-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-033-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-099-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-085-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-051-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-039-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-036-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-042-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-037-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-092-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-028-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-085-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-041-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-063-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-104-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-103-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-091-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-048-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-029-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-022-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-058-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-092-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-068-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-061-127,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-057-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-050-050,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-072-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-081-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-036-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-083-025,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-033-075,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-106-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-104-100,bass_synthetic_053,bass,synthetic,nsynth-train
bass_synthetic_053-035-100,bass_synthetic_053,bass,synthetic,nsynth-train
guitar_synthetic_002-067-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-070-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-087-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-024-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-074-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-032-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-088-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-031-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-072-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-105-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-106-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-084-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-053-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-061-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-059-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-047-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-050-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-038-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-075-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-040-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-094-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-062-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-026-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-052-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-039-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-051-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-063-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-100-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-084-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-092-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-079-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-067-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-022-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-029-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-107-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-069-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-042-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-022-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-081-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-059-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-081-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-104-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-065-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-085-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-105-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-070-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-108-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-081-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-023-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-078-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-092-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-060-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-025-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-055-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-024-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-044-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-058-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-047-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-094-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-091-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-042-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-076-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-057-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-057-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-030-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-041-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-083-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-025-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-039-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-094-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-046-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-040-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-080-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-047-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-086-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-066-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-059-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-068-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-092-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-108-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-079-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-073-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-043-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-049-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-054-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-087-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-048-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-034-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-070-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-034-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-073-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-078-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-072-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-085-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-040-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-073-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-028-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-097-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-056-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-074-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-075-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-031-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-074-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-078-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-040-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-097-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-049-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-078-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-022-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-083-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-094-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-092-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-095-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-098-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-069-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-099-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-061-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-060-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-055-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-068-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-082-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-033-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-050-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-102-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-058-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-052-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-060-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-085-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-096-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-089-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-072-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-058-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-049-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-032-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-040-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-051-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-055-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-036-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-024-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-083-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-096-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-062-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-107-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-082-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-038-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-107-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-026-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-089-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-093-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-044-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-077-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-098-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-056-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-064-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-077-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-053-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-049-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-038-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-046-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-029-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-032-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-080-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-028-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-056-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-100-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-050-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-055-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-057-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-095-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-050-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-058-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-031-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-090-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-046-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-097-127,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-091-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-063-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-101-050,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-082-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-090-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-053-100,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-066-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-044-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-032-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-054-025,guitar_synthetic_002,guitar,synthetic,nsynth-train
guitar_synthetic_002-099-075,guitar_synthetic_002,guitar,synthetic,nsynth-train
